Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Iraq,IRQ,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.86700058,16.74900055,16.72999954,16.53100014,16.27499962,16.13199997,16.0189991,16.12899971,16.0189991,15.58699989,15.29500008,14.69099998,13.68200016,13.95899963,13.70199966,13.60599995,13.30500031,13.16600037,12.96899986,12.78800011,12.63599968,12.58699989,12.40499973,12.04800034,11.80200005,11.79500008,11.31400013,11.04699993,10.85599995,10.71800041
Islandia,ISL,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.67300034,15.0909996,15.30599976,15.11800003,14.18000031,13.41800022,13.94999981,16.94400024,12.88300037,10.2869997,10.92800045,10.93999958,10.79899979,11.74199963,10.61400032,9.496999741,8.616000175,8.585000038,8.87100029,7.767000198,8.012000084,7.373000145,7.803999901,7.964000225,6.925000191,6.940000057,6.967999935,7.478000164,7.084000111,6.834000111
Israel,ISR,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.55800056,16.52400017,16.65399933,17.04999924,16.26099968,15.92599964,15.30099964,14.25599957,13.6960001,13.32800007,12.73200035,12.07699966,11.86299992,11.67300034,11.32600021,11.1079998,11.12699986,10.39900017,9.760000229,9.159999847,8.543999672,8.032999992,8.366999626,8.109999657,7.989999771,8.286999702,8.092000008,7.938000202,7.777999878,7.626999855
Italia,ITA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.61899948,23.09300041,23.12199974,22.81999969,22.69199944,22.36499977,21.89999962,21.52899933,21.05900002,20.5359993,20.44799995,20.12000084,19.88299942,17.75,17.38899994,16.72200012,16.50300026,15.88899994,14.86999989,14.14500046,14.27999973,13.85099983,13.7489996,13.39000034,13.2869997,12.95400047,12.80900002,13.09799957,12.89299965,12.66600037
Jamaica,JAM,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.90400028,11.60299969,11.63199997,11.66800022,12.47799969,11.74600029,9.907999992,8.446000099,7.467999935,6.217000008,6.124000072,6.46999979,6.330999851,5.423999786,5.241000175,4.639999866,5.160999775,5.489999771,5.777999878,6.142000198,6.548999786,6.510000229,5.907000065,5.916999817,5.671999931,6.039000034,6.15500021,6.013000011,6.008999825,6.005000114
Jordania,JOR,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.47299957,15.375,15.21899986,15.10599995,14.88700008,14.61999989,14.36299992,14.15400028,13.84599972,13.55300045,13.19799995,12.99300003,15.01099968,17.34600067,17.04299927,16.99699974,17.06399918,17.03700066,16.71199989,16.27099991,16.00900078,15.60999966,15.14900017,14.81599998,14.39999962,14.02000046,13.67599964,13.37300014,13.10200024,12.8760004
Japón,JPN,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6989994,27.43700027,26.68400002,25.81699944,25.0890007,24.66300011,24.24500084,22.76799965,22.12899971,21.55800056,20.77199936,19.74099922,18.93099976,18.14599991,17.55599976,17.19400024,16.87000084,16.4659996,15.30500031,14.81099987,14.51799965,14.3760004,14.36100006,14.37800026,14.4659996,14.2130003,14.14799976,14.14400005,13.99600029,13.84399986
Kazajstán,KAZ,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.31900024,10.17700005,10.01099968,9.857000351,9.661000252,9.559000015,9.501999855,9.420999527,9.473999977,9.595000267,9.734000206,9.704000473,10.17099953,10.39400005,10.90200043,11.52999973,11.96700001,11.52999973,11.11100006,11.42599964,11.42500019,11.60099983,12.18200016,11.8739996,11.48999977,11.48099995,11.3760004,11.29100037,11.23200035,11.17199993
Kenya,KEN,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.89799976,10.71700001,10.50899982,10.30599976,10.06999969,9.777000427,9.26099968,8.711000443,8.020000458,6.454999924,5.228000164,4.197000027,3.400000095,2.792999983,2.292999983,2.130000114,2.020999908,1.909000039,1.853999972,1.843000054,1.833999991,1.830000043,1.838999987,1.853000045,1.875,1.902999997,1.932999969,1.97300005,2,2.02699995
Kirguistán,KGZ,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.24399948,17.12800026,16.35199928,14.75899982,12.53800011,10.76200008,9.987000465,10.20699978,8.368000031,7.241000175,7.052999973,7.428999901,9.897000313,10.9090004,10.26299953,10.73900032,10.98099995,10.97599983,11.05599976,11.09899998,11.24199963,11.37199974,11.03600025,11.63899994,10.78499985,11.35900021,12.90600014,13.55099964,14.07999992,14.72200012
Camboya,KHM,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.462999821,7.606999874,7.623000145,6.736000061,7,7.263000011,7.46600008,7.81400013,8.649999619,9.713000298,12.72200012,12.89999962,12.98799992,13.45400047,13.74600029,14.06900024,14.27099991,15.21100044,16.04899979,16.44799995,16.94099998,17.63400078,18.59499931,23.6079998,24.29999924,24.39599991,25.82699966,26.86499977,27.38299942,27.84300041
Kiribati,KIR,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Kitts y Nevis,KNA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Corea, República de",KOR,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23500061,27.97400093,25.43799973,24.29299927,23.63299942,22.72100067,20.98800087,18.45499992,18.8560009,19.09499931,18.50499916,17.9829998,17.8920002,17.76099968,16.58099937,15.97399998,15.57299995,15.18500042,13.75300026,14.35299969,14.38300037,13.96500015,13.58600044,13.71199989,13.74600029,13.31499958,13.68799973,13.48999977,13.32499981,13.19699955
Kuwait,KWT,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.321000099,3.198999882,3.065999985,2.948999882,2.816999912,2.749000072,2.713999987,2.674000025,2.661999941,2.605000019,2.532000065,2.457999945,2.338000059,2.249000072,2.174000025,2.474999905,2.907000065,3.569999933,3.578999996,3.61500001,3.506000042,3.536999941,3.575000048,3.595999956,3.542999983,3.459000111,3.454999924,3.397000074,3.349999905,3.309000015
América Latina y el Caribe (excluido altos ingresos),LAC,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.02855165,16.68256348,16.20067555,15.63029042,15.2351996,15.30873295,15.25247654,15.2625241,15.18225809,15.04203538,14.62386005,14.2663268,14.06764567,13.94614154,13.99573054,13.77391819,13.82838519,13.87535415,13.31537615,12.99602287,12.68126227,12.85995703,12.47492134,12.41055545,12.34642526,11.9593243,12.04634995,12.12373093,11.91586523,11.77530465
República Democrática Popular Lao,LAO,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.342999935,2.390000105,2.464999914,2.578999996,2.72300005,2.903000116,3.075999975,3.243000031,3.434999943,3.621999979,3.834000111,4.043000221,4.272999763,4.550000191,4.849999905,5.169000149,5.573999882,5.972000122,6.356999874,6.693999767,7.031000137,7.34499979,7.656000137,7.921999931,8.145000458,8.31499958,8.522999763,8.699000359,8.838999748,8.960000038
Líbano,LBN,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.51199913,22.5359993,22.37700081,22.20999908,22.04899979,21.96199989,21.63800049,21.37899971,20.90500069,20.48399925,20.02799988,19.50699997,19.04899979,18.7310009,18.33699989,17.97299957,17.93499947,17.94199944,17.86800003,17.63800049,17.14599991,16.6760006,16.24399948,15.80700016,15.40699959,15.0909996,14.77200031,14.49600029,14.24600029,14.03999996
Liberia,LBR,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.239999771,5.940000057,5.623000145,5.335000038,5.124000072,5.105999947,5.446000099,5.640999794,5.771999836,6.008999825,6.081999779,6.054999828,5.462999821,5.412000179,5.383999825,5.420000076,5.478000164,5.468999863,5.427999973,5.412000179,5.449999809,5.487999916,5.539999962,5.436999798,5.322000027,5.193999767,5.124000072,5.043000221,4.93900013,4.863999844
Libia,LBY,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.49600029,18.29400063,18.04800034,17.85099983,17.49900055,17.26600075,17.02400017,16.75600052,16.4640007,16.20299911,15.76799965,15.37199974,15.44699955,15.27299976,15.31299973,15.22299957,15.15499973,14.96500015,14.89400005,14.73099995,12.91100025,13.77299976,13.20600033,12.50300026,12.03100014,11.74400043,11.96800041,11.97099972,11.50800037,11.32600021
Santa Lucía,LCA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.52799988,19.94000053,19.96100044,21.99399948,18.63299942,19.22500038,15.5710001,13.99800014,13.50899982,14.92399979,12.77200031,10.95100021,9.413000107,9.468999863,10.52999973,9.479000092,8.748999596,8.690999985,8.369999886,8.034999847,7.900000095,7.702000141,7.488999844,7.315000057,7.217999935,7.22300005,7.197000027,7.193999767,7.140999794,7.085999966
América Latina y el Caribe,LCN,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.92614435,16.60342328,16.16967665,15.58694662,15.19562496,15.27061817,15.18946101,15.17317206,15.0622551,14.91272394,14.52387856,14.15125193,13.9454318,13.84159018,13.87380646,13.65455573,13.69190086,13.74580637,13.1908432,12.86643858,12.55787457,12.73012553,12.36814849,12.30725894,12.25412496,11.88253974,11.95252759,12.00393497,11.7985711,11.65854252
Países menos desarrollados: clasificación de las Naciones Unidas,LDC,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.107391243,6.119245284,6.14729143,6.107375654,6.204212054,6.299094108,6.388291497,6.436295206,6.534249556,6.676194051,6.848249661,6.923773102,7.036286157,7.135607383,7.248915816,7.446610491,7.51299501,7.632908379,7.737827762,7.907169018,8.034326753,8.180296588,8.225482782,8.482680221,8.592143811,8.677129469,8.941319654,9.033470791,9.093599917,9.149885913
Países de ingreso bajo,LIC,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.945559449,6.835301823,6.819672973,6.693539768,6.640953098,6.627407872,6.546033688,6.444069865,6.404953381,6.305245359,6.299043808,6.230344115,6.198976411,6.129640327,6.095415074,6.147076381,6.225514315,6.349153457,6.425385309,6.567075551,6.710505531,6.872013795,6.869869071,7.007355384,7.069990009,7.091757058,7.171251297,7.207284789,7.215353419,7.228524977
Liechtenstein,LIE,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.06500053,23.08399963,23.40600014,26.62599945,29.6970005,24.95599937,24.9109993,22.67499924,23.00300026,23.09900093,23.35499954,23.66799927,23.90500069,24.16200066,24.43700027,24.7329998,25.07500076,25.44099998,25.8010006,25.79500008,25.92300034,26.06999969,25.31599998,26.14800072,25.44599915,25.5510006,27.12299919,27.63899994,28.01099968,28.44499969
Países de ingreso mediano bajo,LMC,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.97391848,11.86859528,11.73613023,11.66573983,11.59591029,11.41667903,11.4965194,11.35733482,11.39653641,11.38019422,11.52888567,11.69200293,11.83064101,12.23610829,12.5065876,12.6880744,12.77137098,13.00933357,12.92884816,13.03814222,13.48185077,13.9418535,13.8937918,14.05356427,14.1712247,14.19382385,14.48704075,14.57288598,14.75158859,14.91682503
Ingreso mediano y bajo,LMY,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.69460881,18.62901947,18.84247121,18.74898008,18.67930771,18.71811695,18.59521829,18.15800562,17.79611018,17.45475155,17.3011167,16.70714639,16.60226998,16.93691683,17.43736919,17.80223143,18.22252799,18.2016485,18.06824382,18.25246351,18.47277296,18.82563747,18.56975279,18.43255782,18.04571091,17.77641762,17.5324584,17.47460582,17.3762365,17.2863246
Lesotho,LSO,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.52299881,37.7879982,37.91600037,38.06700134,38.0320015,37.94200134,37.60499954,37.08100128,36.55699921,36.32099915,36.06299973,35.69100189,35.54999924,35.23600006,35.02399826,34.87200165,34.68799973,34.60300064,34.25099945,34.13700104,34.02000046,33.82300186,33.46500015,33.18600082,32.86199951,32.52000046,31.91600037,31.52199936,31.1989994,30.79999924
avanzada del dividendo demográfico,LTE,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.59760116,23.49273433,23.86485673,23.78583513,23.79685174,23.98847111,23.75005417,23.24940046,22.66699944,22.04211754,21.7629871,20.7894315,20.72557824,21.28761358,22.0309373,22.69012404,23.4909506,23.4535361,23.37572329,23.64134116,23.79241698,24.14921154,23.79552568,23.53689569,22.88947014,22.51528981,21.94315244,21.88144055,21.74210016,21.61039076
Lituania,LTU,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.30699921,24.36700058,23.58399963,22.58099937,22.11400032,21.75699997,21.53300095,22.44599915,21.49699974,20.9659996,20.9470005,19.56299973,20.37999916,19.72900009,20.76000023,19.34199905,19.74600029,18.98200035,17.66699982,16.61300087,16.39900017,16.16399956,16.19099998,16.19000053,16.4659996,15.56599998,15.56700039,16.61899948,16.48699951,16.37299919
Luxemburgo,LUX,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.827000141,7.68900013,7.243000031,8.107000351,8.088999748,6.791999817,6.59800005,6.763999939,6.926000118,6.379000187,6.657999992,6.570000172,6.072999954,6.543000221,5.789999962,5.190999985,5.464000225,6.138999939,4.024000168,4.78399992,4.22300005,3.934999943,4.290999889,4.239999771,4.397999763,4.672999859,3.305000067,4.100999832,4.106999874,3.984999895
Letonia,LVA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.01399994,22.52300072,21.45700073,20.99500084,20.55200005,20.18000031,18.92499924,19.70999908,17.68300056,18.63500023,18.06100082,15.54599953,18.42000008,17.54500008,17.22699928,16.35000038,15.48999977,17.40800095,15.25699997,13.58699989,13.93200016,14.01500034,13.52600002,12.85200024,12.72900009,13.33300018,12.85400009,13.01399994,12.89000034,12.72099972
"Región Administrativa Especial de Macao, China",MAC,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.42700005,18.24399948,17.82099915,17.41200066,16.74300003,16.16500092,15.49199963,15.00399971,14.31599998,12.77400017,14.19499969,12.86999989,11.54699993,10.22700024,9.739999771,8.376000404,5.984000206,6.556000233,4.882999897,4.078999996,3.690000057,3.510999918,3.417999983,4.295000076,4.429999828,3.808000088,2.812999964,2.630000114,2.549999952,2.510999918
Isla de San Martín (parte francesa),MAF,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marruecos,MAR,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.78700066,19.6590004,19.57600021,19.68300056,19.27799988,19.49699974,19.36400032,19.37000084,19.21199989,19.10099983,19.00099945,19.01000023,18.67099953,16.7840004,15.8920002,14.55000019,14.16499996,13.48200035,13.15299988,12.89299965,12.50699997,12.03899956,12.16600037,12.22299957,12.16300011,12.11499977,12.23799992,12.34300041,12.41699982,12.50500011
Mónaco,MCO,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
República de Moldova,MDA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.82900047,21.65200043,15.82400036,14.67599964,13.08100033,11.625,11.43599987,10.9460001,10.24699974,10.3039999,10.28199959,10.79399967,11.98099995,11.61299992,11.46899986,12.45600033,12.36299992,13.52799988,13.25399971,12.32299995,12.28899956,12.75699997,12.31099987,12.36200047,11.75300026,11.99300003,12.50899982,11.28299999,11.57299995,11.80500031
Madagascar,MDG,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.33100033,10.20699978,10.08300018,9.920999527,9.680999756,9.440999985,9.187999725,8.869999886,8.536999702,8.06099987,7.19299984,6.178999901,6.020999908,3.183000088,1.633000016,2.132999897,2.763999939,3.555000067,4.350999832,5.302999973,6.40199995,7.638000011,7.81799984,8.022000313,8.206000328,8.336000443,8.42800045,8.522999763,8.576999664,8.61400032
Maldivas,MDV,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.71900177,43.76300049,42.7480011,41.73699951,40.75899887,39.88000107,39.06800079,38.22399902,37.32400131,36.3030014,35.57099915,35.1269989,34.93299866,34.04499817,32.52999878,31.95599937,30.88800049,30.00600052,28.36700058,27.47400093,26.73600006,25.7329998,24.83099937,23.98699951,23.17099953,22.43799973,21.92399979,21.50499916,21.11100006,20.8029995
Oriente Medio y Norte de África,MEA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.34415833,17.69576421,17.35025824,17.06199188,17.26917321,17.1770574,17.1040371,17.33275921,17.5067291,16.44859835,17.12664522,17.13620145,16.18262919,16.07142524,15.60454356,16.13704997,15.08115133,14.22667931,13.68071046,13.35963798,12.8506747,12.77012455,12.57501092,12.23159001,12.34992601,12.7418885,13.08627926,12.93843184,12.72709232,12.59887484
México,MEX,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.09900093,18.48200035,17.91799927,16.53199959,15.25300026,17.8579998,18.46699905,20.35499954,21.20599937,22.12400055,21.87599945,21.07299995,20.24399948,19.86800003,19.34000015,18.85899925,18.16600037,17.52499962,16.32900047,16.27300072,16.12199974,16.0340004,16.36300087,16.6970005,16.84600067,17.20199966,17.62800026,17.80599976,17.69499969,17.63299942
Islas Marshall,MHL,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Ingreso mediano,MIC,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.64059185,19.5818529,19.82221727,19.73878929,19.68197169,19.73223453,19.61455371,19.15962039,18.78011195,18.42612413,18.27294366,17.64483448,17.5446354,17.92680138,18.48961509,18.89679306,19.36075246,19.34624042,19.21003658,19.41822432,19.66713111,20.06046724,19.80246799,19.66030702,19.25140007,18.98111807,18.72859578,18.68633887,18.60535007,18.53273528
Macedonia del Norte,MKD,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5340004,33.37799835,33.04999924,32.73099899,32.74399948,32.44200134,32.10699844,31.70100021,31.33600044,31.08300018,30.13699913,29.58499908,30.68899918,30.125,29.71100044,29.26099968,28.67700005,28.02899933,26.79700089,26.20499992,25.47100067,24.47800064,25.75399971,26.04500008,24.45000076,25.05699921,24.70899963,26.73600006,26.61899948,26.53199959
Malí,MLI,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.42800045,8.276000023,8.234999657,8.154000282,8.071000099,8.078000069,8.071000099,8.102000237,8.090000153,7.940000057,8.19299984,8.088999748,8.112999916,7.949999809,7.934000015,7.938000202,7.763999939,7.671000004,7.624000072,7.493000031,7.328000069,7.007999897,6.673999786,6.729000092,6.031000137,4.465000153,4.834000111,5.333000183,5.211999893,5.172999859
Malta,MLT,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.83600044,28.52199936,28.20000076,27.88500023,27.52499962,27.02799988,26.48399925,25.98999977,25.4090004,24.62899971,22.67700005,21.93899918,18.57699966,17.27199936,16.84700012,15.18799973,13.34500027,10.99100018,12.01500034,13.21800041,12.71899986,10.89599991,11.55500031,10.27900028,8.423999786,8.38599968,9.44699955,8.946000099,8.677000046,8.501999855
Myanmar,MMR,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.682999611,9.348999977,9.723999977,9.914999962,10.66399956,11.2130003,11.84000015,12.18500042,12.46800041,13.15299988,13.50599957,14.04300022,14.69299984,15.19299984,15.52900028,15.89799976,15.95600033,16.10000038,16.11199951,15.94999981,15.65600014,15.31900024,14.96399975,14.63899994,14.50300026,14.95600033,15.39599991,15.3039999,15.23900032,15.2159996
Oriente Medio y Norte de África (excluido altos ingresos),MNA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.80322317,18.87372554,18.49835165,18.13828534,18.74512917,18.67531832,18.67939657,19.09074913,19.32992847,18.07780097,18.96934848,19.06942401,17.93523897,17.83016545,17.3566689,18.1008112,16.804353,15.98325762,15.39265409,15.23295346,14.8122136,14.87063992,14.64155634,14.35960927,14.67359131,15.15263956,15.68093195,15.46098852,15.20957697,15.05848964
Montenegro,MNE,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.91300011,16.70400047,16.49399948,16.39900017,16.43799973,16.56299973,16.55800056,16.49799919,16.07799911,15.81499958,15.43700027,14.84799957,14.76099968,11.35299969,9.164999962,9.201999664,10.0539999,9.866999626,9.32199955,9.31400013,9.526000023,8.444999695,7.764999866,7.565000057,8.022000313,7.801000118,7.177999973,7.758999825,7.731999874,7.743000031
Mongolia,MNG,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.07400036,14.75300026,14.42500019,14.2329998,16.06299973,14.89400005,13.20499992,12.4460001,12.2329998,11.1619997,10.72500038,13.11900043,9.729999542,13.60499954,14.64700031,15.1239996,10.625,11.53199959,10.81599998,11.61600018,11.9460001,11.43400002,13.68599987,13.63799953,12.90999985,12.59700012,11.97000027,11.95800018,11.97900009,11.9460001
Mariana,MNP,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2779999971,0.2759999931,0.2800000012,0.2829999924,0.2849999964,0.2969999909,0.3050000072,0.3129999936,0.3179999888,0.3190000057,0.3359999955,0.349999994,0.3680000007,0.4099999964,0.4650000036,0.5400000215,0.625,0.7310000062,0.8600000143,1.019000053,1.217000008,1.457000017,1.751000047,2.121999979,2.573999882,2.703000069,2.823999882,2.934000015,2.963999987,3.013999939
Mauritania,MRT,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1260004,10.05000019,10.0010004,9.864999771,9.836000443,9.772000313,9.597000122,9.494000435,9.487000465,9.312999725,9.229000092,9.137999535,9.140999794,9.175999641,9.281000137,9.506999969,9.449000359,9.437999725,9.362000465,9.427000046,9.520000458,9.569000244,9.630999565,9.68999958,9.68500042,9.727999687,9.80300045,9.881999969,9.994999886,10.09399986
Mauricio,MUS,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.74399948,48.37200165,47.1570015,45.8370018,42.53900146,43.61299896,43.76699829,44.27700043,44.59600067,43.50299835,37.52399826,36.0719986,31.66399956,31.22500038,28.88299942,27.33799934,26.29400063,25.38400078,23.58600044,21.48500061,20.94499969,20.05699921,19.28700066,18.54999924,17.83200073,17.16500092,16.56100082,16.13299942,15.77000046,15.47399998
